Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,mean_work_hours
40,0.0,2,1,17,4,1,1,2670,1.0,1,3,1.0,35780,2.0,0,14,8,1,20.0,2,5,0,3,3,3.0,3.0,3.0,7.506722222222222
35,0.0,2,0,14,1,1,1,2671,1.0,2,6,1.0,79880,1.0,0,18,8,0,4.0,3,4,1,3,3,3.0,4.0,3.0,6.899807504873294
29,0.0,2,1,1,3,3,1,2672,1.0,3,7,1.0,42840,4.0,0,11,8,0,10.0,5,4,0,2,3,4.0,2.0,3.0,9.795089869281044
29,0.0,2,1,5,3,3,1,2673,1.0,2,8,2.0,75530,1.0,0,19,8,0,5.0,3,5,0,3,3,4.0,1.0,1.0,6.116676499508357
50,1.0,2,1,17,3,3,1,2674,1.0,1,6,0.0,173280,4.0,0,15,8,2,20.0,1,3,2,3,3,4.0,1.0,3.0,9.596655982905984
39,0.0,2,2,25,3,3,1,2675,1.0,2,7,1.0,197010,0.0,0,11,8,0,21.0,3,20,9,4,3,2.0,4.0,2.0,7.494827134000953
31,0.0,0,1,8,4,1,1,2676,0.0,4,7,2.0,147320,0.0,0,12,8,0,10.0,3,9,1,3,3,2.0,1.0,3.0,7.261157210401892
26,0.0,2,1,11,4,3,1,2677,1.0,2,3,2.0,92780,0.0,0,20,8,0,5.0,3,4,0,3,4,4.0,3.0,3.0,7.523019005847954
36,0.0,1,1,5,1,5,1,2678,1.0,1,7,1.0,13590,4.0,0,12,8,0,17.0,2,5,0,3,3,3.0,4.0,3.0,7.697297358834244
39,0.0,2,1,2,1,3,1,2679,0.0,1,6,1.0,47790,4.0,0,14,8,2,9.0,3,7,1,3,3,4.0,1.0,3.0,5.987375910746813
27,0.0,2,1,8,2,3,1,2680,1.0,1,2,1.0,164220,1.0,0,20,8,1,6.0,3,6,0,3,4,2.0,2.0,3.0,9.295790330079033
49,0.0,1,1,6,1,3,1,2681,1.0,3,0,1.0,29960,2.0,0,18,8,1,17.0,2,9,0,2,3,4.0,2.0,2.0,6.415900997150997
34,0.0,2,2,4,3,3,1,2682,0.0,1,7,1.0,12610,2.0,0,14,8,1,6.0,6,4,1,3,3,2.0,3.0,4.0,6.470493025493025
41,1.0,2,1,7,2,1,1,2683,0.0,1,6,2.0,20990,8.0,0,12,8,1,8.0,2,6,0,3,3,2.0,4.0,1.0,8.594232301922176
49,0.0,1,2,1,4,1,1,2684,0.0,2,4,1.0,58100,1.0,0,21,8,1,10.0,2,10,1,3,4,3.0,2.0,3.0,6.697707115009746
37,1.0,2,1,2,3,1,1,2685,1.0,1,7,2.0,56470,6.0,0,19,8,0,7.0,2,0,0,3,3,4.0,3.0,3.0,8.492027417027417
33,0.0,1,1,10,2,3,1,2686,1.0,2,6,1.0,34200,1.0,0,14,8,0,8.0,3,8,3,3,3,4.0,3.0,3.0,9.51720177970178
27,0.0,2,2,5,4,3,1,2687,0.0,4,4,1.0,44000,9.0,0,17,8,1,6.0,3,2,2,2,3,1.0,2.0,3.0,6.3870397153351695
32,0.0,1,1,9,2,3,1,2688,0.0,2,6,2.0,35000,0.0,0,16,8,1,8.0,2,7,3,2,3,4.0,4.0,2.0,7.246658462259727
59,0.0,2,2,2,2,2,1,2689,0.0,5,8,1.0,20660,4.0,0,12,8,1,12.0,3,1,0,3,3,3.0,1.0,2.0,9.9697350069735
30,0.0,2,1,11,4,3,1,2690,1.0,2,2,0.0,171690,1.0,0,17,8,2,1.0,2,1,0,3,3,4.0,3.0,3.0,6.396685660018993
38,0.0,1,2,18,4,1,1,2691,1.0,2,0,2.0,41620,0.0,0,15,8,1,10.0,1,9,1,3,3,4.0,3.0,3.0,7.990215537113878
36,0.0,2,1,7,3,1,1,2692,1.0,1,7,1.0,92040,6.0,0,23,8,1,17.0,2,7,7,3,4,3.0,3.0,2.0,7.820515173764072
35,0.0,2,0,3,4,0,1,2693,1.0,2,3,1.0,32940,0.0,0,11,8,0,6.0,2,5,0,3,3,1.0,2.0,3.0,7.497904896421845
29,0.0,2,2,29,4,1,1,2694,1.0,2,2,2.0,21270,0.0,0,11,8,1,10.0,3,9,0,2,3,4.0,3.0,3.0,10.729303160919542
31,0.0,2,1,2,2,3,1,2695,1.0,2,2,0.0,39750,1.0,0,15,8,1,5.0,3,5,4,3,3,1.0,3.0,2.0,6.335467224546723
34,0.0,2,1,28,3,5,1,2696,1.0,1,2,0.0,107930,0.0,0,11,8,3,3.0,1,2,1,2,3,2.0,4.0,3.0,7.589471982758622
28,1.0,2,1,1,4,1,1,2697,1.0,5,5,2.0,100960,4.0,0,13,8,0,6.0,2,4,0,3,3,3.0,3.0,3.0,10.514124371284865
29,0.0,2,1,16,2,1,1,2698,0.0,4,2,0.0,36460,1.0,0,14,8,0,10.0,3,10,8,4,3,2.0,1.0,3.0,8.0110807860262
32,0.0,2,0,22,3,0,1,2699,0.0,2,5,0.0,74460,0.0,0,19,8,0,7.0,3,6,0,3,3,1.0,2.0,2.0,10.699831902718167
22,0.0,0,1,8,3,1,1,2700,0.0,3,7,0.0,108510,1.0,0,16,8,1,1.0,2,1,0,4,3,4.0,4.0,2.0,9.987742486338798
53,0.0,2,1,11,3,3,1,2701,1.0,2,3,1.0,21090,2.0,0,13,8,0,31.0,3,25,3,3,3,1.0,4.0,3.0,8.013222455648926
38,0.0,2,1,29,3,1,1,2702,0.0,1,4,2.0,37220,5.0,0,14,8,0,6.0,0,3,1,3,3,4.0,4.0,3.0,9.679868113912232
24,0.0,0,1,1,5,1,1,2703,1.0,3,6,0.0,93800,0.0,0,16,8,0,5.0,2,4,1,2,3,1.0,3.0,2.0,6.901887706855792
36,1.0,2,1,1,3,1,1,2704,1.0,1,5,2.0,54860,7.0,0,12,8,1,10.0,2,5,0,3,3,3.0,1.0,3.0,6.500812621832359
34,0.0,2,2,24,3,2,1,2705,1.0,4,6,2.0,27420,0.0,0,11,8,1,13.0,2,12,2,3,3,1.0,2.0,3.0,6.120792349726776
21,0.0,2,2,2,3,1,1,2706,1.0,2,4,2.0,137570,1.0,0,12,8,1,0.0,3,0,0,3,3,3.0,4.0,3.0,5.9806673881673875
34,1.0,2,2,15,2,2,1,2707,0.0,2,6,2.0,84630,2.0,0,13,8,0,8.0,2,4,1,1,3,2.0,1.0,3.0,7.7862403628117915
53,0.0,2,2,2,1,1,1,2708,1.0,5,1,0.0,31620,4.0,0,15,8,0,26.0,4,14,4,3,3,3.0,4.0,2.0,7.499900875979714
32,1.0,1,1,10,3,3,1,2709,0.0,2,4,2.0,165980,1.0,0,13,8,0,10.0,2,10,6,3,3,2.0,1.0,3.0,9.49158664837677
42,0.0,2,1,10,3,5,1,2710,1.0,2,2,1.0,66510,0.0,0,20,8,0,10.0,5,9,4,2,4,3.0,2.0,3.0,6.884506172839506
44,0.0,2,1,3,1,1,1,2711,0.0,1,4,1.0,23450,3.0,0,15,8,2,24.0,0,22,5,3,3,1.0,4.0,3.0,7.094737394957983
46,0.0,2,2,2,3,1,1,2712,0.0,1,6,2.0,34200,3.0,0,13,8,2,22.0,3,2,2,1,3,2.0,1.0,2.0,8.01465541490858
33,0.0,2,2,3,3,3,1,2713,1.0,1,4,2.0,43730,4.0,0,14,8,0,7.0,3,1,0,3,3,3.0,4.0,3.0,6.460929038281979
44,0.0,2,0,26,3,1,1,2714,1.0,5,0,1.0,47590,2.0,0,21,8,0,9.0,2,4,1,3,4,4.0,4.0,4.0,8.498006535947711
30,0.0,2,1,1,4,5,1,2715,0.0,1,6,2.0,53010,1.0,0,16,8,1,10.0,3,10,1,3,3,4.0,3.0,3.0,6.097253213957758
39,1.0,2,0,1,4,3,1,2716,1.0,1,7,1.0,36730,3.0,0,14,8,1,19.0,3,1,0,3,3,4.0,4.0,4.0,6.489479458450046
24,1.0,2,0,2,5,0,1,2717,1.0,3,7,1.0,47680,2.0,0,11,8,1,6.0,2,2,2,2,3,2.0,4.0,2.0,9.689935720844812
43,0.0,2,2,9,5,5,1,2718,0.0,1,5,0.0,12740,1.0,0,19,8,0,6.0,3,5,1,2,3,4.0,3.0,2.0,6.499559426229508
50,1.0,2,1,12,4,3,1,2719,1.0,1,5,1.0,49000,1.0,0,11,8,0,3.0,3,3,0,2,3,1.0,3.0,3.0,8.894330543933053
35,0.0,2,2,2,4,2,1,2720,1.0,3,4,1.0,104660,1.0,0,13,8,0,2.0,1,2,2,3,3,4.0,4.0,3.0,7.1040713276836165
36,0.0,2,1,25,1,1,1,2721,0.0,4,7,1.0,170070,9.0,0,12,8,1,6.0,2,1,0,2,3,2.0,1.0,4.0,9.130807971014491
33,0.0,1,2,9,2,2,1,2722,1.0,4,1,1.0,29090,2.0,0,11,8,0,10.0,2,5,1,2,3,3.0,1.0,3.0,6.599109929078015
35,0.0,2,1,10,1,3,1,2723,1.0,1,6,0.0,57650,1.0,0,14,8,1,1.0,2,1,0,3,3,3.0,4.0,3.0,6.1866900093370685
27,0.0,2,2,8,2,2,1,2724,0.0,3,6,0.0,45990,1.0,0,15,8,1,1.0,3,1,0,2,3,4.0,1.0,3.0,7.5895013947001395
26,1.0,2,2,4,3,2,1,2725,1.0,2,3,2.0,24040,1.0,0,12,8,0,1.0,6,1,0,3,3,1.0,3.0,2.0,7.700121671258035
27,0.0,1,2,24,3,1,1,2726,1.0,4,0,2.0,31720,1.0,0,20,8,1,9.0,1,9,1,3,4,4.0,3.0,3.0,6.773530543530543
30,0.0,1,1,1,4,3,1,2727,1.0,1,6,2.0,20330,1.0,0,14,8,1,12.0,3,12,3,1,3,3.0,4.0,3.0,6.813341335162323
34,0.0,0,1,7,2,5,1,2729,0.0,1,6,2.0,86200,0.0,0,13,8,1,10.0,2,9,8,2,3,2.0,3.0,3.0,7.7791430260047285
37,0.0,2,1,17,3,1,1,2730,0.0,3,7,1.0,20640,4.0,0,16,8,0,8.0,3,1,0,2,3,2.0,2.0,3.0,6.083371980676328
46,0.0,1,1,20,3,5,1,2731,1.0,3,7,2.0,40350,4.0,0,14,8,1,14.0,2,9,0,3,3,1.0,4.0,3.0,9.295620490620491
35,0.0,2,1,8,4,3,1,2732,0.0,3,6,1.0,38380,1.0,0,16,8,1,1.0,2,1,0,3,3,4.0,4.0,3.0,6.919921802054155
48,1.0,2,1,2,4,5,1,2733,0.0,1,7,2.0,45910,9.0,0,16,8,0,23.0,6,1,0,1,3,1.0,3.0,3.0,9.309293684710351
28,1.0,2,1,10,1,3,1,2734,1.0,1,7,2.0,25610,1.0,0,22,8,1,2.0,3,2,2,3,4,3.0,3.0,2.0,10.671643614568925
44,0.0,2,1,1,1,3,1,2735,0.0,3,6,0.0,15630,5.0,0,12,8,2,9.0,3,4,1,3,3,2.0,1.0,2.0,9.391213080168777
35,0.0,0,1,5,4,5,1,2736,0.0,3,4,1.0,48980,2.0,0,15,8,2,10.0,2,4,2,3,3,3.0,1.0,3.0,9.484306742640076
26,0.0,2,1,4,4,1,1,2737,0.0,3,7,1.0,47890,7.0,0,20,8,1,5.0,2,2,0,3,4,3.0,4.0,2.0,10.192182870370369
33,0.0,1,2,29,4,1,1,2738,0.0,1,1,2.0,31800,1.0,0,14,8,1,15.0,2,15,8,3,3,1.0,4.0,3.0,8.223002267573696
35,0.0,1,1,15,3,3,1,2739,1.0,3,4,1.0,65490,1.0,0,20,8,0,9.0,3,9,1,3,4,2.0,1.0,2.0,6.477757246376812
35,0.0,2,0,3,2,1,1,2740,0.0,1,2,1.0,63880,3.0,0,13,8,0,4.0,6,2,2,2,3,3.0,1.0,3.0,8.797342403628118
31,0.0,2,2,10,2,1,1,2741,0.0,2,6,0.0,112440,3.0,0,12,8,1,10.0,3,7,1,3,3,4.0,4.0,2.0,6.0799437102300535
37,0.0,2,2,4,3,2,1,2742,1.0,4,1,0.0,160320,1.0,0,13,8,0,7.0,2,7,0,3,3,1.0,3.0,4.0,7.412775403608737
32,0.0,2,1,21,3,4,1,2743,1.0,2,7,1.0,23620,1.0,0,11,8,0,9.0,2,9,7,3,3,1.0,4.0,3.0,8.112133190883192
38,0.0,1,1,25,3,3,1,2744,1.0,2,4,2.0,163280,1.0,0,17,8,3,10.0,2,10,9,3,3,4.0,4.0,3.0,6.184593079922028
59,0.0,2,1,1,3,5,1,2746,1.0,1,2,2.0,166060,7.0,0,11,8,0,28.0,6,21,7,3,3,1.0,1.0,2.0,6.9034710648148145
55,0.0,2,1,7,3,3,1,2748,1.0,3,6,0.0,22720,2.0,0,17,8,1,21.0,2,5,0,3,3,4.0,3.0,3.0,8.11756763285024
36,0.0,1,1,3,3,1,1,2749,0.0,2,2,2.0,20180,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,2.0,3.0,7.211824074074074
45,0.0,2,1,1,2,3,1,2750,0.0,1,7,0.0,70830,2.0,0,12,8,1,25.0,5,1,0,3,3,2.0,1.0,3.0,6.77077147525677
35,0.0,1,0,9,3,4,1,2751,0.0,2,8,1.0,40840,4.0,0,13,8,1,5.0,3,3,1,3,3,2.0,1.0,2.0,6.08270863137816
36,1.0,2,2,7,2,1,1,2752,1.0,4,2,1.0,144110,0.0,0,18,8,3,2.0,2,1,0,4,3,4.0,3.0,2.0,8.87298726851852
59,0.0,1,1,10,4,1,1,2753,1.0,3,6,2.0,23080,7.0,0,19,8,1,20.0,4,4,1,2,3,1.0,3.0,2.0,6.809138418079095
29,0.0,2,1,28,4,1,1,2754,0.0,1,8,1.0,48410,0.0,0,11,8,0,6.0,3,5,0,3,3,3.0,2.0,3.0,7.797563131313132
31,0.0,2,1,3,2,3,1,2755,0.0,3,7,2.0,42850,1.0,0,21,8,1,1.0,2,1,1,1,4,3.0,2.0,3.0,6.308999302649931
32,0.0,2,2,3,4,1,1,2756,1.0,2,4,1.0,97150,1.0,0,15,8,1,10.0,1,10,0,2,3,2.0,2.0,3.0,7.50216548463357
36,0.0,2,1,2,3,1,1,2757,1.0,2,8,1.0,43200,3.0,0,17,8,0,5.0,2,1,0,3,3,2.0,4.0,3.0,7.192458804143126
31,0.0,2,1,27,3,3,1,2758,0.0,2,5,2.0,21320,1.0,0,18,8,0,11.0,3,11,1,3,3,3.0,4.0,3.0,6.103305898491084
35,0.0,2,1,2,4,3,1,2759,1.0,2,0,2.0,101240,0.0,0,14,8,1,16.0,2,15,2,4,3,3.0,1.0,3.0,6.036447626040137
45,0.0,2,0,14,3,0,1,2760,0.0,1,7,1.0,54730,4.0,0,13,8,0,17.0,3,0,0,1,3,4.0,1.0,4.0,8.942251334303736
37,0.0,2,1,1,3,1,1,2761,0.0,3,7,2.0,52070,4.0,0,17,8,3,16.0,3,5,0,3,3,1.0,3.0,4.0,6.592121101364523
46,0.0,2,1,9,3,3,1,2762,1.0,3,3,0.0,164370,8.0,0,15,8,1,16.0,0,4,0,3,3,2.0,2.0,3.0,10.291692894611348
30,0.0,2,2,18,3,1,1,2763,1.0,4,1,1.0,22960,1.0,0,18,8,1,10.0,2,10,3,3,3,4.0,4.0,2.0,9.193685666185665
35,0.0,2,1,20,4,1,1,2764,0.0,3,1,2.0,40690,1.0,0,13,8,0,6.0,5,6,0,3,3,2.0,3.0,3.0,7.903942768199233
55,0.0,2,1,2,3,1,1,2765,0.0,2,2,1.0,74410,3.0,0,12,8,1,24.0,4,1,1,3,3,1.0,4.0,3.0,6.689085038986355
38,0.0,0,2,11,1,2,1,2766,1.0,2,2,0.0,24300,7.0,0,13,8,2,17.0,2,13,1,4,3,2.0,4.0,3.0,8.799516203703705
34,0.0,2,1,8,2,3,1,2767,1.0,1,6,1.0,58780,1.0,0,14,8,0,5.0,1,5,1,3,3,1.0,2.0,3.0,7.969375917767988
23,0.0,2,1,10,3,3,1,2769,1.0,2,2,0.0,64390,3.0,0,22,8,3,3.0,2,0,0,3,4,3.0,1.0,3.0,6.400710514233242
51,0.0,2,1,29,4,1,1,2770,0.0,5,4,1.0,24510,3.0,0,17,8,0,10.0,2,4,0,2,3,4.0,4.0,3.0,6.680548668503214
30,0.0,2,2,8,2,5,1,2771,1.0,1,8,1.0,63920,1.0,0,21,8,1,11.0,2,11,10,4,4,3.0,4.0,3.0,7.580297291092746
46,1.0,2,2,1,2,3,1,2772,0.0,2,6,2.0,97140,1.0,0,22,8,0,9.0,0,9,4,3,4,3.0,4.0,3.0,6.212327423167848
40,0.0,1,1,6,3,3,1,2773,1.0,1,0,1.0,60770,1.0,0,16,8,2,22.0,2,22,11,2,3,3.0,2.0,2.0,7.393092592592593
51,0.0,2,1,8,4,1,1,2774,0.0,5,8,2.0,24500,0.0,0,12,8,1,11.0,2,10,1,3,3,3.0,4.0,1.0,10.108070175438598
30,0.0,2,1,9,3,1,1,2775,1.0,1,4,0.0,92500,1.0,0,12,8,3,11.0,0,11,2,3,3,3.0,2.0,2.0,8.085411301859798
46,0.0,1,1,12,1,3,1,2776,1.0,1,2,1.0,20740,2.0,0,15,8,1,21.0,3,10,9,3,3,3.0,1.0,2.0,9.02978255919854
32,0.0,2,2,15,3,2,1,2777,1.0,1,6,2.0,101690,1.0,0,14,8,0,12.0,6,11,5,2,3,2.0,3.0,3.0,7.266001182033097
54,0.0,2,1,25,1,3,1,2778,0.0,1,2,1.0,48550,9.0,0,25,8,1,16.0,2,4,0,2,4,1.0,3.0,1.0,7.628995998116761
24,0.0,2,2,6,2,2,1,2779,1.0,2,6,1.0,40870,0.0,0,20,8,3,4.0,1,3,0,3,4,1.0,3.0,2.0,7.780240271917487
28,0.0,0,2,9,4,3,1,2780,1.0,2,2,1.0,23670,1.0,0,13,8,0,5.0,2,5,0,2,3,2.0,3.0,4.0,5.9836557971014495
44,0.0,0,1,23,2,3,1,2782,0.0,1,6,1.0,195860,4.0,0,16,8,0,17.0,3,3,1,2,3,2.0,2.0,4.0,6.709030092592593
37,1.0,2,0,9,3,0,1,2783,1.0,2,0,0.0,54840,4.0,0,17,8,0,7.0,4,3,0,3,3,3.0,1.0,3.0,10.150894557823129
32,0.0,2,0,12,2,0,1,2784,0.0,1,8,2.0,20610,1.0,0,15,8,1,1.0,2,1,0,2,3,4.0,1.0,3.0,7.9799502668607465
20,1.0,1,2,4,4,1,1,2785,0.0,2,0,2.0,99240,1.0,0,22,8,0,1.0,3,1,1,3,4,4.0,4.0,3.0,10.725876251788268
34,0.0,2,1,1,4,4,1,2786,1.0,4,2,2.0,41980,1.0,0,22,8,1,16.0,2,16,2,2,4,1.0,3.0,3.0,7.589314128943758
37,0.0,0,2,24,2,1,1,2787,1.0,1,6,0.0,68150,5.0,0,20,8,1,17.0,3,1,0,3,4,3.0,4.0,4.0,7.763286838340487
59,0.0,0,1,12,2,1,1,2788,1.0,2,7,1.0,47230,9.0,0,14,8,0,30.0,0,3,2,3,3,3.0,4.0,3.0,7.192599290780142
50,0.0,1,1,3,4,3,1,2789,1.0,4,6,1.0,61420,3.0,0,13,8,2,28.0,3,8,0,2,3,1.0,2.0,2.0,9.614590643274855
25,1.0,2,2,10,1,2,1,2790,1.0,2,5,2.0,82370,1.0,0,13,8,0,6.0,6,6,0,2,3,3.0,3.0,3.0,8.532735760971056
25,0.0,2,1,26,3,5,1,2791,1.0,1,2,1.0,88530,1.0,0,22,8,1,2.0,3,2,2,3,4,4.0,4.0,3.0,7.7015386473429945
22,0.0,2,1,2,1,1,1,2792,1.0,1,8,2.0,193310,1.0,0,12,8,1,1.0,2,0,0,3,3,2.0,4.0,3.0,6.311839371980676
34,1.0,1,0,4,4,1,1,2794,0.0,5,7,2.0,55620,1.0,0,15,8,0,9.0,3,9,0,3,3,1.0,3.0,3.0,8.195805795019156
54,0.0,0,1,9,3,1,1,2795,1.0,1,2,2.0,196130,2.0,0,17,8,0,23.0,5,5,4,3,3,4.0,4.0,3.0,8.075190748688604
24,0.0,2,1,2,1,1,1,2796,1.0,2,2,1.0,34070,0.0,0,13,8,1,6.0,4,5,1,3,3,2.0,3.0,3.0,6.530900673400673
34,0.0,2,2,4,3,2,1,2797,0.0,2,8,0.0,50630,6.0,0,12,8,1,12.0,2,1,0,3,3,3.0,2.0,3.0,6.0196475770925115
37,0.0,2,2,6,1,5,1,2798,1.0,1,2,2.0,46390,2.0,0,12,8,2,12.0,3,5,1,3,3,3.0,4.0,3.0,6.219499029597283
34,0.0,2,2,9,2,3,1,2799,1.0,2,0,2.0,48760,2.0,0,21,8,1,14.0,3,11,5,3,4,3.0,1.0,3.0,7.89201722464823
36,0.0,1,0,7,3,3,1,2800,1.0,1,6,1.0,26900,0.0,0,11,8,0,10.0,1,9,2,3,3,2.0,4.0,3.0,8.026875283446712
36,0.0,2,1,1,3,3,1,2801,0.0,2,4,0.0,175670,5.0,0,13,8,0,7.0,6,1,0,3,3,1.0,4.0,3.0,7.506159003831417
43,0.0,1,1,3,4,1,1,2802,1.0,1,7,1.0,24080,1.0,0,12,8,1,25.0,3,25,4,3,3,3.0,4.0,4.0,8.667025273224043
30,0.0,1,1,10,3,1,1,2803,0.0,3,0,0.0,28140,1.0,0,24,8,0,10.0,2,10,0,3,4,1.0,3.0,2.0,7.911322081575246
33,0.0,0,2,7,3,1,1,2804,1.0,2,7,1.0,112450,0.0,0,21,8,0,8.0,3,7,0,3,4,3.0,2.0,4.0,6.736566859066858
56,1.0,2,1,15,3,1,1,2805,1.0,2,2,1.0,33120,9.0,0,19,8,0,7.0,1,5,4,1,3,2.0,2.0,3.0,9.003661723163844
31,1.0,2,1,2,4,5,1,2807,0.0,3,7,1.0,21410,4.0,0,20,8,0,12.0,2,7,7,3,4,2.0,3.0,2.0,8.396202908917502
26,0.0,2,2,17,3,3,1,2808,0.0,2,3,1.0,57690,1.0,0,19,8,0,5.0,4,5,4,2,3,3.0,2.0,2.0,7.718274853801169
19,1.0,2,1,5,2,1,1,2810,1.0,1,3,2.0,53320,1.0,0,23,8,1,0.0,2,0,0,3,4,4.0,3.0,2.0,9.410347512784751
22,0.0,2,2,29,4,5,1,2811,1.0,1,7,1.0,46630,0.0,0,13,8,1,3.0,1,2,2,3,3,3.0,4.0,3.0,6.39757696007696
49,0.0,2,1,2,3,1,1,2812,0.0,1,7,1.0,47240,1.0,0,11,8,1,16.0,3,15,5,2,3,3.0,1.0,2.0,7.1968747044917265
43,0.0,1,2,2,2,1,1,2813,1.0,1,7,2.0,32110,4.0,0,13,8,0,18.0,2,3,1,4,3,2.0,3.0,3.0,7.990022675736961
50,0.0,1,1,19,4,1,1,2814,1.0,2,7,2.0,53770,4.0,0,14,8,1,16.0,3,2,2,4,3,3.0,4.0,3.0,7.08434133915575
31,1.0,2,1,15,1,3,1,2815,0.0,2,7,1.0,40660,3.0,0,22,8,0,4.0,2,2,2,2,4,2.0,3.0,3.0,8.386093749999999
41,0.0,2,1,17,2,4,1,2816,1.0,1,4,0.0,52080,3.0,0,11,8,3,12.0,2,9,0,1,3,3.0,3.0,3.0,8.089008916323731
26,0.0,2,1,17,4,1,1,2817,1.0,2,7,1.0,48770,1.0,0,13,8,1,8.0,5,8,5,4,3,3.0,3.0,3.0,7.87903371320038
36,0.0,2,0,25,1,0,1,2818,1.0,2,6,0.0,31170,6.0,0,21,8,1,7.0,2,3,0,4,4,2.0,2.0,3.0,6.792215419501134
51,1.0,1,1,6,3,1,1,2819,0.0,1,3,2.0,15690,2.0,0,11,8,0,18.0,2,4,0,4,3,1.0,4.0,3.0,7.1934908963585436
39,0.0,2,1,7,3,1,1,2820,0.0,1,6,1.0,196580,4.0,0,13,8,1,17.0,3,15,5,4,3,4.0,3.0,4.0,7.93308615819209
25,0.0,2,2,29,1,3,1,2821,0.0,3,6,1.0,30690,2.0,0,14,8,1,6.0,3,2,2,2,3,1.0,3.0,3.0,7.785092208390964
30,0.0,2,1,21,1,3,1,2822,1.0,2,2,1.0,104350,0.0,0,11,8,0,12.0,5,11,4,3,3,3.0,4.0,1.0,10.030638039786512
32,1.0,2,1,2,4,1,1,2823,0.0,2,5,2.0,41480,7.0,0,15,8,0,10.0,0,5,0,2,3,1.0,1.0,4.0,7.915311065197429
45,0.0,2,1,2,1,5,1,2824,0.0,2,0,2.0,57680,5.0,0,23,8,1,9.0,4,6,0,3,4,3.0,4.0,2.0,7.409882478632478
38,0.0,2,1,7,4,1,1,2825,0.0,2,5,2.0,50420,3.0,0,16,8,1,19.0,4,3,2,3,3,4.0,3.0,3.0,10.426072295002426
30,0.0,2,2,13,3,2,1,2826,0.0,2,2,2.0,57700,1.0,0,16,8,1,5.0,2,5,0,4,3,1.0,3.0,2.0,6.6939449016918156
32,0.0,1,2,2,3,2,1,2827,1.0,3,2,0.0,77560,0.0,0,21,8,0,9.0,3,8,0,3,4,4.0,4.0,4.0,6.489492544492545
30,0.0,2,1,1,3,3,1,2828,0.0,3,7,0.0,103060,5.0,0,13,8,0,8.0,5,3,2,3,3,4.0,1.0,3.0,6.674859903381643
30,0.0,2,2,9,3,3,1,2829,1.0,2,6,2.0,39360,0.0,0,11,8,1,6.0,3,5,1,3,3,2.0,4.0,3.0,6.430403608736942
41,0.0,1,2,10,2,3,1,2830,0.0,3,4,0.0,79450,4.0,0,12,8,1,21.0,6,7,7,2,3,4.0,1.0,2.0,7.281752955082743
41,0.0,2,1,10,4,3,1,2831,1.0,4,6,1.0,57430,2.0,0,12,8,3,7.0,2,5,1,4,3,3.0,1.0,3.0,7.996069739952719
19,0.0,2,1,1,3,4,1,2832,0.0,5,4,2.0,152020,1.0,0,18,8,3,1.0,2,1,0,2,3,2.0,2.0,3.0,6.412936507936507
40,0.0,1,1,26,4,3,1,2833,1.0,2,4,0.0,54400,1.0,0,12,8,1,20.0,2,20,2,3,3,2.0,2.0,3.0,7.022685969868173
35,0.0,2,2,8,1,2,1,2834,0.0,3,2,1.0,37600,1.0,0,14,8,3,10.0,2,10,0,3,3,3.0,2.0,3.0,7.3577151300236405
53,0.0,2,2,14,2,1,1,2835,0.0,5,4,1.0,35170,2.0,0,12,8,1,13.0,1,7,4,2,3,2.0,3.0,1.0,10.932706855791963
45,0.0,2,2,1,4,5,1,2836,1.0,1,6,0.0,25800,8.0,0,17,8,3,20.0,3,17,0,3,3,2.0,2.0,1.0,6.843852157943068
32,0.0,1,2,2,2,1,1,2837,0.0,1,4,2.0,21660,1.0,0,19,8,1,9.0,4,9,3,1,3,2.0,4.0,3.0,7.894804526748971
29,0.0,0,1,10,4,5,1,2838,1.0,3,0,1.0,58690,1.0,0,11,8,1,10.0,6,10,0,4,3,4.0,3.0,3.0,6.11870601851852
51,0.0,2,1,1,3,4,1,2839,0.0,3,5,1.0,80080,2.0,0,15,8,1,10.0,4,1,0,3,3,2.0,3.0,3.0,7.583658625730995
58,0.0,2,2,3,3,2,1,2840,0.0,1,6,1.0,52060,4.0,0,11,8,3,9.0,4,1,0,1,3,2.0,2.0,2.0,9.953753472222221
40,0.0,2,1,11,2,5,1,2841,1.0,4,2,1.0,52950,7.0,0,18,8,0,15.0,4,12,2,3,3,3.0,4.0,2.0,6.194080543425521
34,0.0,1,2,24,4,2,1,2842,1.0,2,4,1.0,164130,6.0,0,16,8,0,6.0,1,4,1,3,3,3.0,3.0,3.0,7.026667884990253
22,0.0,2,1,3,3,3,1,2843,1.0,1,2,1.0,132690,1.0,0,25,8,1,2.0,2,2,2,3,4,3.0,4.0,3.0,7.703482552800734
27,0.0,0,1,3,3,3,1,2844,1.0,1,0,0.0,27830,6.0,0,16,8,1,6.0,2,2,2,4,3,4.0,2.0,1.0,6.283246376811594
